storm_id,storm_name,year,fulldate,time,lat_center,lon_center,max_sus_wind_speed
2002222N09163,PHANFONE,2002,20020816,0000,24.7,142.05,130
2002222N09163,PHANFONE,2002,20020816,0300,25.0773,141.492,130
2002222N09163,PHANFONE,2002,20020816,0600,25.4,141,130
2002222N09163,PHANFONE,2002,20020816,0900,25.6799,140.533,130
2002222N09163,PHANFONE,2002,20020816,1200,25.975,140.125,130
2002222N09163,PHANFONE,2002,20020816,1500,26.3743,139.762,125
2002222N09163,PHANFONE,2002,20020816,1800,26.8,139.4,120
2002222N09163,PHANFONE,2002,20020816,2100,27.1962,139.105,117
2002222N09163,PHANFONE,2002,20020817,0000,27.6,138.775,115
2002222N09163,PHANFONE,2002,20020817,0300,28.0512,138.467,115
2002222N09163,PHANFONE,2002,20020817,0600,28.5,138.175,115
2002222N09163,PHANFONE,2002,20020817,0900,29.0093,137.934,115
2002222N09163,PHANFONE,2002,20020817,1200,29.475,137.675,115
2002222N09163,PHANFONE,2002,20020817,1500,29.8819,137.394,112
2002222N09163,PHANFONE,2002,20020817,1800,30.25,137.15,110
2002222N09163,PHANFONE,2002,20020817,2100,30.4794,136.883,107
2002222N09163,PHANFONE,2002,20020818,0000,30.7,136.7,105
2002222N09163,PHANFONE,2002,20020818,0300,30.8912,136.539,102
2002222N09163,PHANFONE,2002,20020818,0600,31.1,136.5,100
2002222N09163,PHANFONE,2002,20020818,0900,31.2662,136.671,95
2002222N09163,PHANFONE,2002,20020818,1200,31.45,136.975,90
2002222N09163,PHANFONE,2002,20020818,1500,31.6086,137.263,90
2002222N09163,PHANFONE,2002,20020818,1800,31.825,137.675,90
2002222N09163,PHANFONE,2002,20020818,2100,32.034,138.239,87
2002222N09163,PHANFONE,2002,20020819,0000,32.275,138.85,85
2002222N09163,PHANFONE,2002,20020819,0300,32.4814,139.341,80
2002222N09163,PHANFONE,2002,20020819,0600,32.7,139.775,75
2002222N09163,PHANFONE,2002,20020819,0700,32.8161,139.937,73
2002222N09163,PHANFONE,2002,20020819,0900,33.0302,140.289,70
2002222N09163,PHANFONE,2002,20020819,1200,33.25,141,65
2002222N09163,PHANFONE,2002,20020819,1500,33.3638,141.829,60
2002222N09163,PHANFONE,2002,20020819,1800,33.575,142.9,55
2002222N09163,PHANFONE,2002,20020819,2100,33.7558,144.219,52
2002222N09163,PHANFONE,2002,20020820,0000,34.2733,145.94,50
2002222N09163,PHANFONE,2002,20020820,0300,35.0706,147.47,50
2002222N09163,PHANFONE,2002,20020820,0600,36.0833,148.992,50
2002222N09163,PHANFONE,2002,20020820,0900,37.1175,150.821,42
2002222N09163,PHANFONE,2002,20020820,1200,38.3778,152.411,35
2002227N14115,VONGFONG,2002,20020814,1200,14.4,115.2,20
2002227N14115,VONGFONG,2002,20020814,1500,14.4025,115.088,20
2002227N14115,VONGFONG,2002,20020814,1800,14.4,115,20
2002227N14115,VONGFONG,2002,20020814,2100,14.3925,114.95,20
2002227N14115,VONGFONG,2002,20020815,0000,14.4,114.9,20
2002227N14115,VONGFONG,2002,20020815,0300,14.45,114.808,20
2002227N14115,VONGFONG,2002,20020815,0600,14.1667,114.333,20
2002227N14115,VONGFONG,2002,20020815,0900,14.1244,114.189,22
2002227N14115,VONGFONG,2002,20020815,1200,14.2273,114.027,25
2002227N14115,VONGFONG,2002,20020815,1500,14.3668,113.823,25
2002227N14115,VONGFONG,2002,20020815,1800,14.5,113.7,25
2002227N14115,VONGFONG,2002,20020815,2100,14.5693,113.746,25
2002227N14115,VONGFONG,2002,20020816,0000,14.65,113.875,25
2002227N14115,VONGFONG,2002,20020816,0300,14.8163,114.067,25
2002227N14115,VONGFONG,2002,20020816,0600,14.975,114.225,25
2002227N14115,VONGFONG,2002,20020816,0900,15.0362,114.217,25
